Data supplied by AEA on 28/6/2014
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Oxford Centre Roadside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
01-03-2014,07:00,37,R,ugm-3,32,R,ugm-3,89,R,ugm-3
01-03-2014,08:00,100,R,ugm-3,57,R,ugm-3,210,R,ugm-3
01-03-2014,09:00,240,R,ugm-3,79,R,ugm-3,447,R,ugm-3
01-03-2014,10:00,69,R,ugm-3,46,R,ugm-3,152,R,ugm-3
01-03-2014,11:00,115,R,ugm-3,59,R,ugm-3,236,R,ugm-3
01-03-2014,12:00,44,R,ugm-3,37,R,ugm-3,105,R,ugm-3
01-03-2014,13:00,42,R,ugm-3,33,R,ugm-3,97,R,ugm-3
01-03-2014,14:00,63,R,ugm-3,49,R,ugm-3,146,R,ugm-3
01-03-2014,15:00,98,R,ugm-3,58,R,ugm-3,209,R,ugm-3
01-03-2014,16:00,52,R,ugm-3,45,R,ugm-3,125,R,ugm-3
01-03-2014,17:00,104,R,ugm-3,73,R,ugm-3,234,R,ugm-3
01-03-2014,18:00,136,R,ugm-3,86,R,ugm-3,295,R,ugm-3
01-03-2014,19:00,272,R,ugm-3,133,R,ugm-3,550,R,ugm-3
01-03-2014,20:00,257,R,ugm-3,118,R,ugm-3,512,R,ugm-3
01-03-2014,21:00,224,R,ugm-3,114,R,ugm-3,458,R,ugm-3
01-03-2014,22:00,152,R,ugm-3,83,R,ugm-3,316,R,ugm-3
01-03-2014,23:00,167,R,ugm-3,99,R,ugm-3,356,R,ugm-3
01-03-2014,24:00,143,R,ugm-3,85,R,ugm-3,305,R,ugm-3
02-03-2014,01:00,132,R,ugm-3,70,R,ugm-3,273,R,ugm-3
02-03-2014,02:00,130,R,ugm-3,70,R,ugm-3,269,R,ugm-3
02-03-2014,03:00,50,R,ugm-3,41,R,ugm-3,118,R,ugm-3
02-03-2014,04:00,17,R,ugm-3,22,R,ugm-3,48,R,ugm-3
02-03-2014,05:00,7,R,ugm-3,9,R,ugm-3,19,R,ugm-3
02-03-2014,06:00,8,R,ugm-3,9,R,ugm-3,21,R,ugm-3
02-03-2014,07:00,4,R,ugm-3,6,R,ugm-3,12,R,ugm-3
02-03-2014,08:00,8,R,ugm-3,11,R,ugm-3,24,R,ugm-3
02-03-2014,09:00,12,R,ugm-3,14,R,ugm-3,32,R,ugm-3
02-03-2014,10:00,14,R,ugm-3,18,R,ugm-3,39,R,ugm-3
02-03-2014,11:00,23,R,ugm-3,24,R,ugm-3,59,R,ugm-3
02-03-2014,12:00,25,R,ugm-3,28,R,ugm-3,66,R,ugm-3
02-03-2014,13:00,25,R,ugm-3,27,R,ugm-3,65,R,ugm-3
02-03-2014,14:00,24,R,ugm-3,25,R,ugm-3,62,R,ugm-3
02-03-2014,15:00,31,R,ugm-3,30,R,ugm-3,77,R,ugm-3
02-03-2014,16:00,26,R,ugm-3,31,R,ugm-3,70,R,ugm-3
02-03-2014,17:00,28,R,ugm-3,29,R,ugm-3,72,R,ugm-3
02-03-2014,18:00,33,R,ugm-3,29,R,ugm-3,79,R,ugm-3
02-03-2014,19:00,23,R,ugm-3,20,R,ugm-3,56,R,ugm-3
02-03-2014,20:00,23,R,ugm-3,25,R,ugm-3,61,R,ugm-3
02-03-2014,21:00,33,R,ugm-3,34,R,ugm-3,84,R,ugm-3
02-03-2014,22:00,40,R,ugm-3,45,R,ugm-3,106,R,ugm-3
02-03-2014,23:00,27,R,ugm-3,35,R,ugm-3,76,R,ugm-3
02-03-2014,24:00,26,R,ugm-3,37,R,ugm-3,76,R,ugm-3
03-03-2014,01:00,13,R,ugm-3,20,R,ugm-3,39,R,ugm-3
03-03-2014,02:00,1,R,ugm-3,2,R,ugm-3,4,R,ugm-3
03-03-2014,03:00,7,R,ugm-3,12,R,ugm-3,22,R,ugm-3
03-03-2014,04:00,14,R,ugm-3,14,R,ugm-3,36,R,ugm-3
03-03-2014,05:00,20,R,ugm-3,21,R,ugm-3,51,R,ugm-3
03-03-2014,06:00,49,R,ugm-3,44,R,ugm-3,119,R,ugm-3
03-03-2014,07:00,160,R,ugm-3,81,R,ugm-3,327,R,ugm-3
03-03-2014,08:00,220,R,ugm-3,111,R,ugm-3,449,R,ugm-3
03-03-2014,09:00,212,R,ugm-3,101,R,ugm-3,425,R,ugm-3
03-03-2014,10:00,145,R,ugm-3,76,R,ugm-3,299,R,ugm-3
03-03-2014,11:00,221,R,ugm-3,101,R,ugm-3,440,R,ugm-3
03-03-2014,12:00,177,R,ugm-3,92,R,ugm-3,364,R,ugm-3
03-03-2014,13:00,271,R,ugm-3,116,R,ugm-3,531,R,ugm-3
03-03-2014,14:00,228,R,ugm-3,106,R,ugm-3,455,R,ugm-3
03-03-2014,15:00,254,R,ugm-3,103,R,ugm-3,491,R,ugm-3
03-03-2014,16:00,155,R,ugm-3,84,R,ugm-3,321,R,ugm-3
03-03-2014,17:00,139,R,ugm-3,85,R,ugm-3,298,R,ugm-3
03-03-2014,18:00,247,R,ugm-3,113,R,ugm-3,491,R,ugm-3
03-03-2014,19:00,100,R,ugm-3,82,R,ugm-3,235,R,ugm-3
03-03-2014,20:00,87,R,ugm-3,87,R,ugm-3,220,R,ugm-3
03-03-2014,21:00,47,R,ugm-3,68,R,ugm-3,140,R,ugm-3
03-03-2014,22:00,55,R,ugm-3,67,R,ugm-3,152,R,ugm-3
03-03-2014,23:00,35,R,ugm-3,47,R,ugm-3,101,R,ugm-3
03-03-2014,24:00,48,R,ugm-3,57,R,ugm-3,129,R,ugm-3
04-03-2014,01:00,17,R,ugm-3,42,R,ugm-3,68,R,ugm-3
04-03-2014,02:00,24,R,ugm-3,46,R,ugm-3,83,R,ugm-3
04-03-2014,03:00,30,R,ugm-3,47,R,ugm-3,93,R,ugm-3
04-03-2014,04:00,48,R,ugm-3,47,R,ugm-3,120,R,ugm-3
04-03-2014,05:00,37,R,ugm-3,39,R,ugm-3,95,R,ugm-3
04-03-2014,06:00,148,R,ugm-3,73,R,ugm-3,300,R,ugm-3
04-03-2014,07:00,191,R,ugm-3,83,R,ugm-3,376,R,ugm-3
04-03-2014,08:00,227,R,ugm-3,143,R,ugm-3,491,R,ugm-3
04-03-2014,09:00,120,R,ugm-3,66,R,ugm-3,250,R,ugm-3
04-03-2014,10:00,112,R,ugm-3,66,R,ugm-3,238,R,ugm-3
04-03-2014,11:00,30,R,ugm-3,31,R,ugm-3,77,R,ugm-3
04-03-2014,12:00,33,R,ugm-3,33,R,ugm-3,84,R,ugm-3
04-03-2014,13:00,58,R,ugm-3,43,R,ugm-3,133,R,ugm-3
04-03-2014,14:00,73,R,ugm-3,47,R,ugm-3,159,R,ugm-3
04-03-2014,15:00,47,R,ugm-3,45,R,ugm-3,117,R,ugm-3
04-03-2014,16:00,56,R,ugm-3,47,R,ugm-3,133,R,ugm-3
04-03-2014,17:00,88,R,ugm-3,64,R,ugm-3,199,R,ugm-3
04-03-2014,18:00,145,R,ugm-3,90,R,ugm-3,312,R,ugm-3
04-03-2014,19:00,203,R,ugm-3,106,R,ugm-3,418,R,ugm-3
04-03-2014,20:00,81,R,ugm-3,87,R,ugm-3,210,R,ugm-3
04-03-2014,21:00,146,R,ugm-3,94,R,ugm-3,319,R,ugm-3
04-03-2014,22:00,108,R,ugm-3,91,R,ugm-3,257,R,ugm-3
04-03-2014,23:00,289,R,ugm-3,111,R,ugm-3,554,R,ugm-3
04-03-2014,24:00,189,R,ugm-3,82,R,ugm-3,371,R,ugm-3
05-03-2014,01:00,107,R,ugm-3,70,R,ugm-3,233,R,ugm-3
05-03-2014,02:00,19,R,ugm-3,45,R,ugm-3,73,R,ugm-3
05-03-2014,03:00,186,R,ugm-3,52,R,ugm-3,336,R,ugm-3
05-03-2014,04:00,122,R,ugm-3,48,R,ugm-3,234,R,ugm-3
05-03-2014,05:00,114,R,ugm-3,49,R,ugm-3,224,R,ugm-3
05-03-2014,06:00,148,R,ugm-3,56,R,ugm-3,283,R,ugm-3
05-03-2014,07:00,183,R,ugm-3,74,R,ugm-3,355,R,ugm-3
05-03-2014,08:00,383,R,ugm-3,109,R,ugm-3,697,R,ugm-3
05-03-2014,09:00,359,R,ugm-3,101,R,ugm-3,652,R,ugm-3
05-03-2014,10:00,179,R,ugm-3,84,R,ugm-3,358,R,ugm-3
05-03-2014,11:00,263,R,ugm-3,97,R,ugm-3,500,R,ugm-3
05-03-2014,12:00,141,R,ugm-3,78,R,ugm-3,294,R,ugm-3
05-03-2014,13:00,109,R,ugm-3,58,R,ugm-3,225,R,ugm-3
05-03-2014,14:00,54,R,ugm-3,38,R,ugm-3,121,R,ugm-3
05-03-2014,15:00,57,R,ugm-3,46,R,ugm-3,133,R,ugm-3
05-03-2014,16:00,57,R,ugm-3,54,R,ugm-3,142,R,ugm-3
05-03-2014,17:00,49,R,ugm-3,50,R,ugm-3,125,R,ugm-3
05-03-2014,18:00,,,,,,,,,
05-03-2014,19:00,,,,,,,,,
05-03-2014,20:00,,,,,,,,,
05-03-2014,21:00,,,,,,,,,
05-03-2014,22:00,,,,,,,,,
05-03-2014,23:00,,,,,,,,,
05-03-2014,24:00,,,,,,,,,
06-03-2014,01:00,,,,,,,,,
06-03-2014,02:00,,,,,,,,,
06-03-2014,03:00,,,,,,,,,
06-03-2014,04:00,,,,,,,,,
06-03-2014,05:00,,,,,,,,,
06-03-2014,06:00,,,,,,,,,
06-03-2014,07:00,,,,,,,,,
06-03-2014,08:00,,,,,,,,,
06-03-2014,09:00,,,,,,,,,
06-03-2014,10:00,,,,,,,,,
06-03-2014,11:00,,,,,,,,,
06-03-2014,12:00,,,,,,,,,
06-03-2014,13:00,,,,,,,,,
06-03-2014,14:00,,,,,,,,,
06-03-2014,15:00,,,,,,,,,
06-03-2014,16:00,,,,,,,,,
06-03-2014,17:00,,,,,,,,,
06-03-2014,18:00,,,,,,,,,
06-03-2014,19:00,,,,,,,,,
06-03-2014,20:00,,,,,,,,,
06-03-2014,21:00,,,,,,,,,
06-03-2014,22:00,,,,,,,,,
06-03-2014,23:00,,,,,,,,,
06-03-2014,24:00,,,,,,,,,
07-03-2014,01:00,,,,,,,,,
07-03-2014,02:00,,,,,,,,,
07-03-2014,03:00,,,,,,,,,
07-03-2014,04:00,,,,,,,,,
07-03-2014,05:00,,,,,,,,,
07-03-2014,06:00,,,,,,,,,
07-03-2014,07:00,,,,,,,,,
07-03-2014,08:00,,,,,,,,,
07-03-2014,09:00,,,,,,,,,
07-03-2014,10:00,,,,,,,,,
07-03-2014,11:00,,,,,,,,,
07-03-2014,12:00,,,,,,,,,
07-03-2014,13:00,,,,,,,,,
07-03-2014,14:00,,,,,,,,,
07-03-2014,15:00,,,,,,,,,
07-03-2014,16:00,,,,,,,,,
07-03-2014,17:00,,,,,,,,,
07-03-2014,18:00,,,,,,,,,
07-03-2014,19:00,,,,,,,,,
07-03-2014,20:00,,,,,,,,,
07-03-2014,21:00,,,,,,,,,
07-03-2014,22:00,,,,,,,,,
07-03-2014,23:00,,,,,,,,,
07-03-2014,24:00,,,,,,,,,
08-03-2014,01:00,,,,,,,,,
08-03-2014,02:00,,,,,,,,,
08-03-2014,03:00,,,,,,,,,
08-03-2014,04:00,,,,,,,,,
08-03-2014,05:00,,,,,,,,,
08-03-2014,06:00,,,,,,,,,
08-03-2014,07:00,,,,,,,,,
08-03-2014,08:00,,,,,,,,,
08-03-2014,09:00,,,,,,,,,
08-03-2014,10:00,,,,,,,,,
08-03-2014,11:00,,,,,,,,,
08-03-2014,12:00,,,,,,,,,
08-03-2014,13:00,,,,,,,,,
08-03-2014,14:00,,,,,,,,,
08-03-2014,15:00,,,,,,,,,
08-03-2014,16:00,,,,,,,,,
08-03-2014,17:00,,,,,,,,,
08-03-2014,18:00,,,,,,,,,
08-03-2014,19:00,,,,,,,,,
08-03-2014,20:00,,,,,,,,,
08-03-2014,21:00,,,,,,,,,
08-03-2014,22:00,,,,,,,,,
08-03-2014,23:00,,,,,,,,,
08-03-2014,24:00,,,,,,,,,
09-03-2014,01:00,,,,,,,,,
09-03-2014,02:00,,,,,,,,,
09-03-2014,03:00,,,,,,,,,
09-03-2014,04:00,,,,,,,,,
09-03-2014,05:00,,,,,,,,,
09-03-2014,06:00,,,,,,,,,
09-03-2014,07:00,,,,,,,,,
09-03-2014,08:00,,,,,,,,,
09-03-2014,09:00,,,,,,,,,
09-03-2014,10:00,,,,,,,,,
09-03-2014,11:00,,,,,,,,,
09-03-2014,12:00,,,,,,,,,
09-03-2014,13:00,,,,,,,,,
09-03-2014,14:00,,,,,,,,,
09-03-2014,15:00,,,,,,,,,
09-03-2014,16:00,,,,,,,,,
09-03-2014,17:00,,,,,,,,,
09-03-2014,18:00,,,,,,,,,
09-03-2014,19:00,,,,,,,,,
09-03-2014,20:00,,,,,,,,,
09-03-2014,21:00,,,,,,,,,
09-03-2014,22:00,,,,,,,,,
09-03-2014,23:00,,,,,,,,,
09-03-2014,24:00,,,,,,,,,
10-03-2014,01:00,,,,,,,,,
10-03-2014,02:00,,,,,,,,,
10-03-2014,03:00,,,,,,,,,
10-03-2014,04:00,,,,,,,,,
10-03-2014,05:00,,,,,,,,,
10-03-2014,06:00,,,,,,,,,
10-03-2014,07:00,,,,,,,,,
10-03-2014,08:00,,,,,,,,,
10-03-2014,09:00,,,,,,,,,
10-03-2014,10:00,,,,,,,,,
10-03-2014,11:00,,,,,,,,,
10-03-2014,12:00,,,,,,,,,
10-03-2014,13:00,,,,,,,,,
10-03-2014,14:00,120,R,ugm-3,72,R,ugm-3,256,R,ugm-3
10-03-2014,15:00,128,R,ugm-3,55,R,ugm-3,251,R,ugm-3
10-03-2014,16:00,92,R,ugm-3,50,R,ugm-3,191,R,ugm-3
10-03-2014,17:00,108,R,ugm-3,52,R,ugm-3,217,R,ugm-3
10-03-2014,18:00,137,R,ugm-3,58,R,ugm-3,268,R,ugm-3
10-03-2014,19:00,132,R,ugm-3,63,R,ugm-3,265,R,ugm-3
10-03-2014,20:00,86,R,ugm-3,37,R,ugm-3,170,R,ugm-3
10-03-2014,21:00,58,R,ugm-3,38,R,ugm-3,126,R,ugm-3
10-03-2014,22:00,44,R,ugm-3,34,R,ugm-3,101,R,ugm-3
10-03-2014,23:00,59,R,ugm-3,41,R,ugm-3,131,R,ugm-3
10-03-2014,24:00,32,R,ugm-3,25,R,ugm-3,74,R,ugm-3
11-03-2014,01:00,11,R,ugm-3,14,R,ugm-3,31,R,ugm-3
11-03-2014,02:00,10,R,ugm-3,6,R,ugm-3,20,R,ugm-3
11-03-2014,03:00,14,R,ugm-3,14,R,ugm-3,35,R,ugm-3
11-03-2014,04:00,10,R,ugm-3,6,R,ugm-3,22,R,ugm-3
11-03-2014,05:00,4,R,ugm-3,5,R,ugm-3,11,R,ugm-3
11-03-2014,06:00,10,R,ugm-3,14,R,ugm-3,29,R,ugm-3
11-03-2014,07:00,110,R,ugm-3,59,R,ugm-3,229,R,ugm-3
11-03-2014,08:00,83,R,ugm-3,57,R,ugm-3,184,R,ugm-3
11-03-2014,09:00,182,R,ugm-3,64,R,ugm-3,344,R,ugm-3
11-03-2014,10:00,213,R,ugm-3,66,R,ugm-3,392,R,ugm-3
11-03-2014,11:00,180,R,ugm-3,95,R,ugm-3,371,R,ugm-3
11-03-2014,12:00,258,R,ugm-3,100,R,ugm-3,495,R,ugm-3
11-03-2014,13:00,195,R,ugm-3,83,R,ugm-3,382,R,ugm-3
11-03-2014,14:00,196,R,ugm-3,66,R,ugm-3,366,R,ugm-3
11-03-2014,15:00,245,R,ugm-3,92,R,ugm-3,468,R,ugm-3
11-03-2014,16:00,173,R,ugm-3,80,R,ugm-3,346,R,ugm-3
11-03-2014,17:00,195,R,ugm-3,80,R,ugm-3,379,R,ugm-3
11-03-2014,18:00,233,R,ugm-3,108,R,ugm-3,465,R,ugm-3
11-03-2014,19:00,147,R,ugm-3,89,R,ugm-3,315,R,ugm-3
11-03-2014,20:00,95,R,ugm-3,72,R,ugm-3,217,R,ugm-3
11-03-2014,21:00,61,R,ugm-3,49,R,ugm-3,144,R,ugm-3
11-03-2014,22:00,70,R,ugm-3,60,R,ugm-3,168,R,ugm-3
11-03-2014,23:00,89,R,ugm-3,56,R,ugm-3,193,R,ugm-3
11-03-2014,24:00,57,R,ugm-3,51,R,ugm-3,138,R,ugm-3
12-03-2014,01:00,21,R,ugm-3,33,R,ugm-3,65,R,ugm-3
12-03-2014,02:00,15,R,ugm-3,21,R,ugm-3,44,R,ugm-3
12-03-2014,03:00,18,R,ugm-3,21,R,ugm-3,49,R,ugm-3
12-03-2014,04:00,16,R,ugm-3,19,R,ugm-3,44,R,ugm-3
12-03-2014,05:00,10,R,ugm-3,13,R,ugm-3,29,R,ugm-3
12-03-2014,06:00,20,R,ugm-3,20,R,ugm-3,50,R,ugm-3
12-03-2014,07:00,77,R,ugm-3,34,R,ugm-3,151,R,ugm-3
12-03-2014,08:00,106,R,ugm-3,49,R,ugm-3,212,R,ugm-3
12-03-2014,09:00,156,R,ugm-3,41,R,ugm-3,281,R,ugm-3
12-03-2014,10:00,219,R,ugm-3,58,R,ugm-3,393,R,ugm-3
12-03-2014,11:00,150,R,ugm-3,67,R,ugm-3,297,R,ugm-3
12-03-2014,12:00,218,R,ugm-3,66,R,ugm-3,399,R,ugm-3
12-03-2014,13:00,169,R,ugm-3,75,R,ugm-3,335,R,ugm-3
12-03-2014,14:00,149,R,ugm-3,80,R,ugm-3,308,R,ugm-3
12-03-2014,15:00,154,R,ugm-3,61,R,ugm-3,297,R,ugm-3
12-03-2014,16:00,224,R,ugm-3,94,R,ugm-3,437,R,ugm-3
12-03-2014,17:00,161,R,ugm-3,68,R,ugm-3,315,R,ugm-3
12-03-2014,18:00,211,R,ugm-3,89,R,ugm-3,412,R,ugm-3
12-03-2014,19:00,153,R,ugm-3,76,R,ugm-3,311,R,ugm-3
12-03-2014,20:00,131,R,ugm-3,69,R,ugm-3,270,R,ugm-3
12-03-2014,21:00,116,R,ugm-3,73,R,ugm-3,251,R,ugm-3
12-03-2014,22:00,120,R,ugm-3,68,R,ugm-3,252,R,ugm-3
12-03-2014,23:00,127,R,ugm-3,69,R,ugm-3,264,R,ugm-3
12-03-2014,24:00,154,R,ugm-3,60,R,ugm-3,296,R,ugm-3
13-03-2014,01:00,171,R,ugm-3,52,R,ugm-3,314,R,ugm-3
13-03-2014,02:00,143,R,ugm-3,47,R,ugm-3,267,R,ugm-3
13-03-2014,03:00,212,R,ugm-3,47,R,ugm-3,371,R,ugm-3
13-03-2014,04:00,90,R,ugm-3,32,R,ugm-3,170,R,ugm-3
13-03-2014,05:00,36,R,ugm-3,33,R,ugm-3,89,R,ugm-3
13-03-2014,06:00,44,R,ugm-3,33,R,ugm-3,101,R,ugm-3
13-03-2014,07:00,94,R,ugm-3,44,R,ugm-3,188,R,ugm-3
13-03-2014,08:00,153,R,ugm-3,43,R,ugm-3,277,R,ugm-3
13-03-2014,09:00,199,R,ugm-3,53,R,ugm-3,357,R,ugm-3
13-03-2014,10:00,231,R,ugm-3,50,R,ugm-3,403,R,ugm-3
13-03-2014,11:00,,,,,,,,,
13-03-2014,12:00,,,,,,,,,
13-03-2014,13:00,,,,,,,,,
13-03-2014,14:00,,,,,,,,,
13-03-2014,15:00,,,,,,,,,
13-03-2014,16:00,,,,,,,,,
13-03-2014,17:00,,,,,,,,,
13-03-2014,18:00,,,,,,,,,
13-03-2014,19:00,,,,,,,,,
13-03-2014,20:00,,,,,,,,,
13-03-2014,21:00,,,,,,,,,
13-03-2014,22:00,,,,,,,,,
13-03-2014,23:00,,,,,,,,,
13-03-2014,24:00,,,,,,,,,
14-03-2014,01:00,,,,,,,,,
14-03-2014,02:00,,,,,,,,,
14-03-2014,03:00,,,,,,,,,
14-03-2014,04:00,,,,,,,,,
14-03-2014,05:00,,,,,,,,,
14-03-2014,06:00,,,,,,,,,
14-03-2014,07:00,,,,,,,,,
14-03-2014,08:00,,,,,,,,,
14-03-2014,09:00,,,,,,,,,
14-03-2014,10:00,,,,,,,,,
14-03-2014,11:00,,,,,,,,,
14-03-2014,12:00,,,,,,,,,
14-03-2014,13:00,130,R,ugm-3,45,R,ugm-3,244,R,ugm-3
14-03-2014,14:00,98,R,ugm-3,58,R,ugm-3,208,R,ugm-3
14-03-2014,15:00,47,R,ugm-3,55,R,ugm-3,127,R,ugm-3
14-03-2014,16:00,49,R,ugm-3,58,R,ugm-3,133,R,ugm-3
14-03-2014,17:00,113,R,ugm-3,82,R,ugm-3,254,R,ugm-3
14-03-2014,18:00,71,R,ugm-3,72,R,ugm-3,181,R,ugm-3
14-03-2014,19:00,49,R,ugm-3,62,R,ugm-3,137,R,ugm-3
14-03-2014,20:00,35,R,ugm-3,54,R,ugm-3,109,R,ugm-3
14-03-2014,21:00,32,R,ugm-3,45,R,ugm-3,95,R,ugm-3
14-03-2014,22:00,24,R,ugm-3,39,R,ugm-3,76,R,ugm-3
14-03-2014,23:00,31,R,ugm-3,36,R,ugm-3,84,R,ugm-3
14-03-2014,24:00,30,R,ugm-3,37,R,ugm-3,82,R,ugm-3
15-03-2014,01:00,27,R,ugm-3,30,R,ugm-3,72,R,ugm-3
15-03-2014,02:00,15,R,ugm-3,21,R,ugm-3,44,R,ugm-3
15-03-2014,03:00,16,R,ugm-3,22,R,ugm-3,45,R,ugm-3
15-03-2014,04:00,18,R,ugm-3,29,R,ugm-3,55,R,ugm-3
15-03-2014,05:00,9,R,ugm-3,15,R,ugm-3,29,R,ugm-3
15-03-2014,06:00,1,R,ugm-3,6,R,ugm-3,8,R,ugm-3
15-03-2014,07:00,8,R,ugm-3,22,R,ugm-3,34,R,ugm-3
15-03-2014,08:00,17,R,ugm-3,32,R,ugm-3,58,R,ugm-3
15-03-2014,09:00,20,R,ugm-3,31,R,ugm-3,62,R,ugm-3
15-03-2014,10:00,28,R,ugm-3,32,R,ugm-3,75,R,ugm-3
15-03-2014,11:00,37,R,ugm-3,33,R,ugm-3,90,R,ugm-3
15-03-2014,12:00,21,R,ugm-3,26,R,ugm-3,57,R,ugm-3
15-03-2014,13:00,27,R,ugm-3,30,R,ugm-3,70,R,ugm-3
15-03-2014,14:00,22,R,ugm-3,30,R,ugm-3,64,R,ugm-3
15-03-2014,15:00,39,R,ugm-3,39,R,ugm-3,99,R,ugm-3
15-03-2014,16:00,41,R,ugm-3,39,R,ugm-3,102,R,ugm-3
15-03-2014,17:00,35,R,ugm-3,38,R,ugm-3,92,R,ugm-3
15-03-2014,18:00,38,R,ugm-3,42,R,ugm-3,101,R,ugm-3
15-03-2014,19:00,21,R,ugm-3,39,R,ugm-3,72,R,ugm-3
15-03-2014,20:00,23,R,ugm-3,33,R,ugm-3,67,R,ugm-3
15-03-2014,21:00,15,R,ugm-3,26,R,ugm-3,50,R,ugm-3
15-03-2014,22:00,19,R,ugm-3,36,R,ugm-3,65,R,ugm-3
15-03-2014,23:00,72,R,ugm-3,53,R,ugm-3,162,R,ugm-3
15-03-2014,24:00,40,R,ugm-3,42,R,ugm-3,104,R,ugm-3
16-03-2014,01:00,27,R,ugm-3,27,R,ugm-3,69,R,ugm-3
16-03-2014,02:00,33,R,ugm-3,33,R,ugm-3,84,R,ugm-3
16-03-2014,03:00,18,R,ugm-3,23,R,ugm-3,50,R,ugm-3
16-03-2014,04:00,4,R,ugm-3,11,R,ugm-3,18,R,ugm-3
16-03-2014,05:00,4,R,ugm-3,10,R,ugm-3,16,R,ugm-3
16-03-2014,06:00,1,R,ugm-3,6,R,ugm-3,8,R,ugm-3
16-03-2014,07:00,5,R,ugm-3,12,R,ugm-3,19,R,ugm-3
16-03-2014,08:00,4,R,ugm-3,11,R,ugm-3,16,R,ugm-3
16-03-2014,09:00,10,R,ugm-3,15,R,ugm-3,30,R,ugm-3
16-03-2014,10:00,9,R,ugm-3,14,R,ugm-3,28,R,ugm-3
16-03-2014,11:00,11,R,ugm-3,16,R,ugm-3,33,R,ugm-3
16-03-2014,12:00,16,R,ugm-3,17,R,ugm-3,42,R,ugm-3
16-03-2014,13:00,16,R,ugm-3,17,R,ugm-3,41,R,ugm-3
16-03-2014,14:00,24,R,ugm-3,23,R,ugm-3,60,R,ugm-3
16-03-2014,15:00,29,R,ugm-3,35,R,ugm-3,80,R,ugm-3
16-03-2014,16:00,28,R,ugm-3,33,R,ugm-3,76,R,ugm-3
16-03-2014,17:00,25,R,ugm-3,30,R,ugm-3,69,R,ugm-3
16-03-2014,18:00,32,R,ugm-3,38,R,ugm-3,87,R,ugm-3
16-03-2014,19:00,31,R,ugm-3,38,R,ugm-3,85,R,ugm-3
16-03-2014,20:00,24,R,ugm-3,31,R,ugm-3,69,R,ugm-3
16-03-2014,21:00,34,R,ugm-3,32,R,ugm-3,85,R,ugm-3
16-03-2014,22:00,18,R,ugm-3,24,R,ugm-3,52,R,ugm-3
16-03-2014,23:00,11,R,ugm-3,21,R,ugm-3,38,R,ugm-3
16-03-2014,24:00,8,R,ugm-3,17,R,ugm-3,29,R,ugm-3
17-03-2014,01:00,7,R,ugm-3,12,R,ugm-3,23,R,ugm-3
17-03-2014,02:00,1,R,ugm-3,6,R,ugm-3,8,R,ugm-3
17-03-2014,03:00,1,R,ugm-3,5,R,ugm-3,7,R,ugm-3
17-03-2014,04:00,0,R,ugm-3,5,R,ugm-3,5,R,ugm-3
17-03-2014,05:00,3,R,ugm-3,8,R,ugm-3,12,R,ugm-3
17-03-2014,06:00,18,R,ugm-3,28,R,ugm-3,56,R,ugm-3
17-03-2014,07:00,61,R,ugm-3,46,R,ugm-3,139,R,ugm-3
17-03-2014,08:00,61,R,ugm-3,47,R,ugm-3,142,R,ugm-3
17-03-2014,09:00,91,R,ugm-3,50,R,ugm-3,190,R,ugm-3
17-03-2014,10:00,44,R,ugm-3,34,R,ugm-3,102,R,ugm-3
17-03-2014,11:00,51,R,ugm-3,34,R,ugm-3,113,R,ugm-3
17-03-2014,12:00,49,R,ugm-3,39,R,ugm-3,114,R,ugm-3
17-03-2014,13:00,35,R,ugm-3,29,R,ugm-3,82,R,ugm-3
17-03-2014,14:00,57,R,ugm-3,35,R,ugm-3,123,R,ugm-3
17-03-2014,15:00,34,R,ugm-3,29,R,ugm-3,81,R,ugm-3
17-03-2014,16:00,62,R,ugm-3,39,R,ugm-3,134,R,ugm-3
17-03-2014,17:00,59,R,ugm-3,37,R,ugm-3,129,R,ugm-3
17-03-2014,18:00,58,R,ugm-3,42,R,ugm-3,130,R,ugm-3
17-03-2014,19:00,71,R,ugm-3,52,R,ugm-3,161,R,ugm-3
17-03-2014,20:00,45,R,ugm-3,42,R,ugm-3,111,R,ugm-3
17-03-2014,21:00,40,R,ugm-3,39,R,ugm-3,100,R,ugm-3
17-03-2014,22:00,22,R,ugm-3,32,R,ugm-3,65,R,ugm-3
17-03-2014,23:00,26,R,ugm-3,34,R,ugm-3,74,R,ugm-3
17-03-2014,24:00,43,R,ugm-3,41,R,ugm-3,108,R,ugm-3
18-03-2014,01:00,16,R,ugm-3,23,R,ugm-3,48,R,ugm-3
18-03-2014,02:00,12,R,ugm-3,21,R,ugm-3,39,R,ugm-3
18-03-2014,03:00,18,R,ugm-3,23,R,ugm-3,51,R,ugm-3
18-03-2014,04:00,5,R,ugm-3,10,R,ugm-3,18,R,ugm-3
18-03-2014,05:00,3,R,ugm-3,8,R,ugm-3,13,R,ugm-3
18-03-2014,06:00,12,R,ugm-3,19,R,ugm-3,37,R,ugm-3
18-03-2014,07:00,39,R,ugm-3,36,R,ugm-3,96,R,ugm-3
18-03-2014,08:00,41,R,ugm-3,35,R,ugm-3,97,R,ugm-3
